score_mode	temperature	distance	raw_energy	log_likelihood_like_score	normalized_relative_weight	monotonic_nonincreasing
dist2	0.5	1.9000000000000001	3.6100000000000003	-7.220000000000001	0.0007318024188804721	1
dist2	0.5	1.9200000000000002	3.686400000000001	-7.372800000000002	0.0006281070149764964	1
dist2	0.5	1.9400000000000002	3.7636000000000007	-7.5272000000000014	0.0005382432297832614	1
dist2	0.5	1.9600000000000002	3.8416000000000006	-7.683200000000001	0.0004604989418960493	1
dist2	0.5	1.9800000000000002	3.9204000000000008	-7.8408000000000015	0.00039335423136306017	1
dist2	0.5	2.0	4.0	-8.0	0.00033546262790251185	1
dist2	0.5	2.02	4.0804	-8.1608	0.0002856337963331484	1
dist2	0.5	2.04	4.1616	-8.3232	0.0002428176033416271	1
dist2	0.5	2.06	4.2436	-8.4872	0.0002060895036082787	1
dist2	0.5	2.08	4.3264000000000005	-8.652800000000001	0.00017463717883977917	1
dist2	0.5	2.1	4.41	-8.82	0.00014774836023203364	1
dist2	0.5	2.12	4.494400000000001	-8.988800000000001	0.0001247997631334372	1
dist2	0.5	2.14	4.5796	-9.1592	0.000105247062029544	1
dist2	0.5	2.16	4.6656	-9.3312	8.861583426604922e-05	1
dist2	0.5	2.18	4.752400000000001	-9.504800000000001	7.449340201930492e-05	1
dist2	0.5	2.2	4.840000000000001	-9.680000000000001	6.252150377482015e-05	1
dist2	0.5	2.22	4.928400000000001	-9.856800000000002	5.2389728858569354e-05	1
dist2	0.5	2.24	5.017600000000001	-10.035200000000001	4.3829651269463045e-05	1
dist2	0.5	2.2600000000000002	5.1076000000000015	-10.215200000000003	3.660960208192667e-05	1
dist2	0.5	2.2800000000000002	5.198400000000001	-10.396800000000002	3.0530022934678436e-05	1
dist2	0.5	2.3000000000000003	5.290000000000001	-10.580000000000002	2.5419346516199203e-05	1
dist2	0.5	2.3200000000000003	5.382400000000001	-10.764800000000003	2.1130353430441935e-05	1
dist2	0.5	2.3400000000000003	5.475600000000002	-10.951200000000004	1.7536958319460296e-05	1
dist2	0.5	2.3600000000000003	5.569600000000001	-11.139200000000002	1.4531381583631333e-05	1
dist2	0.5	2.3800000000000003	5.664400000000001	-11.328800000000003	1.2021666434368938e-05	1
dist2	0.5	2.4000000000000004	5.760000000000002	-11.520000000000003	9.929504305851046e-06	1
dist2	0.5	2.42	5.8564	-11.7128	8.1883348155182e-06	1
dist2	0.5	2.44	5.9536	-11.9072	6.741689478400707e-06	1
dist2	0.5	2.46	6.0516	-12.1032	5.541751233646585e-06	1
dist2	0.5	2.48	6.1504	-12.3008	4.548104523682655e-06	1
dist2	0.5	2.5	6.25	-12.5	3.726653172078671e-06	1
dist2	0.5	2.52	6.3504000000000005	-12.700800000000001	3.048685633689856e-06	1
dist2	0.5	2.54	6.4516	-12.9032	2.4900693412097526e-06	1
dist2	0.5	2.56	6.5536	-13.1072	2.0305578494036836e-06	1
dist2	0.5	2.58	6.6564000000000005	-13.312800000000001	1.653196287427531e-06	1
dist2	0.5	2.6	6.760000000000001	-13.520000000000001	1.343812277631519e-06	1
dist2	0.5	2.62	6.864400000000001	-13.728800000000001	1.090580974053981e-06	1
dist2	0.5	2.64	6.969600000000001	-13.939200000000001	8.836542241315613e-07	1
dist2	0.5	2.66	7.0756000000000006	-14.151200000000001	7.148450721779487e-07	1
dist2	0.5	2.68	7.182400000000001	-14.364800000000002	5.773599123465918e-07	1
dist2	0.5	2.7	7.290000000000001	-14.580000000000002	4.655715715783078e-07	1
dist2	0.5	2.72	7.398400000000001	-14.796800000000003	3.748274688175221e-07	1
dist2	0.5	2.74	7.507600000000001	-15.015200000000002	3.012877646995338e-07	1
dist2	0.5	2.7600000000000002	7.617600000000001	-15.235200000000003	2.4178909476747177e-07	1
dist2	0.5	2.7800000000000002	7.7284000000000015	-15.456800000000003	1.9373007746248204e-07	1
dist2	0.5	2.8000000000000003	7.840000000000002	-15.680000000000003	1.5497531357028912e-07	1
dist2	0.5	2.8200000000000003	7.952400000000002	-15.904800000000003	1.237750539286457e-07	1
dist2	0.5	2.8400000000000003	8.065600000000002	-16.131200000000003	9.86981139110593e-08	1
dist2	0.5	2.8600000000000003	8.179600000000002	-16.359200000000005	7.857596288459725e-08	1
dist2	0.5	2.8800000000000003	8.294400000000001	-16.588800000000003	6.245622035317723e-08	1
dist2	0.5	2.9000000000000004	8.410000000000002	-16.820000000000004	4.95640531917248e-08	1
dist2	0.5	2.92	8.526399999999999	-17.052799999999998	3.927019510784425e-08	1
dist2	0.5	2.94	8.6436	-17.2872	3.1064504623776206e-08	1
dist2	0.5	2.96	8.7616	-17.5232	2.453414539715462e-08	1
dist2	0.5	2.98	8.8804	-17.7608	1.934561612473004e-08	1
dist2	0.5	3.0	9.0	-18.0	1.522997974471263e-08	1
dist2	0.5	3.02	9.1204	-18.2408	1.197074596224002e-08	1
dist2	0.5	3.04	9.2416	-18.4832	9.393949736049535e-09	1
dist2	0.5	3.06	9.3636	-18.7272	7.360043455081694e-09	1
dist2	0.5	3.08	9.4864	-18.9728	5.757284007027173e-09	1
dist2	0.5	3.1	9.610000000000001	-19.220000000000002	4.4963494622808535e-09	1
dist2	0.5	3.12	9.7344	-19.4688	3.505965117042003e-09	1
dist2	0.5	3.14	9.8596	-19.7192	2.729356417628663e-09	1
dist2	0.5	3.16	9.985600000000002	-19.971200000000003	2.1213779139165823e-09	1
dist2	0.5	3.18	10.112400000000001	-20.224800000000002	1.6461938027106877e-09	1
dist2	0.5	3.2	10.240000000000002	-20.480000000000004	1.2754076295260396e-09	1
dist2	0.5	3.22	10.368400000000001	-20.736800000000002	9.86557011941944e-10	1
dist2	0.5	3.24	10.497600000000002	-20.995200000000004	7.619044208991611e-10	1
dist2	0.5	3.2600000000000002	10.627600000000001	-21.255200000000002	5.874676119650472e-10	1
dist2	0.5	3.2800000000000002	10.758400000000002	-21.516800000000003	4.5224366476950583e-10	1
dist2	0.5	3.3000000000000003	10.890000000000002	-21.780000000000005	3.47589128123991e-10	1
dist2	0.5	3.3200000000000003	11.022400000000001	-22.044800000000002	2.6672578706689983e-10	1
dist2	0.5	3.3400000000000003	11.155600000000002	-22.311200000000003	2.0434732424191453e-10	1
dist2	0.5	3.3600000000000003	11.289600000000002	-22.579200000000004	1.5630685836019022e-10	1
dist2	0.5	3.3800000000000003	11.424400000000002	-22.848800000000004	1.1936918862357157e-10	1
dist2	0.5	3.4000000000000004	11.560000000000002	-23.120000000000005	9.101470764487903e-11	1
dist2	0.5	3.4200000000000004	11.696400000000002	-23.392800000000005	6.92844930696899e-11	1
dist2	0.5	3.44	11.833599999999999	-23.667199999999998	5.26581549238922e-11	1
dist2	0.5	3.46	11.9716	-23.9432	3.9957688866278e-11	1
dist2	0.5	3.48	12.1104	-24.2208	3.0271937126909755e-11	1
dist2	0.5	3.5	12.25	-24.5	2.289734845645553e-11	1
dist2	0.5	3.52	12.3904	-24.7808	1.7291604867152327e-11	1
dist2	0.5	3.54	12.531600000000001	-25.063200000000002	1.3037386516900485e-11	1
dist2	0.5	3.56	12.6736	-25.3472	9.81410970406499e-12	1
dist2	0.5	3.58	12.8164	-25.6328	7.375923508873931e-12	1
dist2	0.5	3.6	12.96	-25.92	5.5346100717010135e-12	1
dist2	0.5	3.62	13.1044	-26.2088	4.146319676863116e-12	1
dist2	0.5	3.64	13.249600000000001	-26.499200000000002	3.101299185919407e-12	1
dist2	0.5	3.66	13.395600000000002	-26.791200000000003	2.315952652684396e-12	1
dist2	0.5	3.68	13.5424	-27.0848	1.7267156154687624e-12	1
dist2	0.5	3.7	13.690000000000001	-27.380000000000003	1.2853372251336457e-12	1
dist2	0.5	3.72	13.838400000000002	-27.676800000000004	9.552531605297814e-13	1
dist2	0.5	3.74	13.987600000000002	-27.975200000000005	7.088021232985013e-13	1
dist2	0.5	3.7600000000000002	14.137600000000003	-28.275200000000005	5.25093527797419e-13	1
dist2	0.5	3.7800000000000002	14.288400000000001	-28.576800000000002	3.883769524427257e-13	1
dist2	0.5	3.8000000000000003	14.440000000000001	-28.880000000000003	2.8679750088880877e-13	1
dist2	0.5	3.8200000000000003	14.592400000000001	-29.184800000000003	2.114474268789537e-13	1
dist2	0.5	3.8400000000000003	14.745600000000003	-29.491200000000006	1.55644785504638e-13	1
dist2	0.5	3.8600000000000003	14.899600000000003	-29.799200000000006	1.1438573703559435e-13	1
dist2	0.5	3.8800000000000003	15.054400000000003	-30.108800000000006	8.392943572505898e-14	1
dist2	0.5	3.9000000000000004	15.210000000000003	-30.420000000000005	6.148396412704735e-14	1
dist2	0.5	3.9200000000000004	15.366400000000002	-30.732800000000005	4.4969136320232955e-14	1
dist2	0.5	3.94	15.5236	-31.0472	3.28376720656351e-14	1
dist2	0.5	3.96	15.6816	-31.3632	2.394061514095669e-14	1
dist2	0.5	3.98	15.8404	-31.6808	1.742622742998039e-14	1
dist2	0.5	4.0	16.0	-32.0	1.2664165549094176e-14	1
dist2	0.5	4.02	16.160399999999996	-32.32079999999999	9.188717703479917e-15	1
dist2	0.5	4.04	16.3216	-32.6432	6.6563840049804555e-15	1
dist2	0.5	4.06	16.483599999999996	-32.96719999999999	4.814231344975465e-15	1
dist2	0.5	4.08	16.6464	-33.2928	3.476327411194989e-15	1
dist2	0.5	4.1	16.81	-33.62	2.5062218871452745e-15	1
dist2	0.5	4.12	16.9744	-33.9488	1.8039458325927787e-15	1
dist2	0.5	4.14	17.139599999999998	-34.279199999999996	1.2963808168255435e-15	1
dist2	0.5	4.16	17.305600000000002	-34.611200000000004	9.301368016640084e-16	1
dist2	0.5	4.18	17.472399999999997	-34.944799999999994	6.662944392995098e-16	1
dist2	0.5	4.199999999999999	17.639999999999993	-35.27999999999999	4.765304735299156e-16	1
dist2	0.5	4.22	17.8084	-35.6168	3.402673642039794e-16	1
dist2	0.5	4.239999999999999	17.977599999999995	-35.95519999999999	2.425800293551163e-16	1
dist2	0.5	4.26	18.147599999999997	-36.295199999999994	1.7266126578985388e-16	1
dist2	0.5	4.279999999999999	18.318399999999993	-36.63679999999999	1.2269868983798635e-16	1
dist2	0.5	4.3	18.49	-36.98	8.705426622296251e-17	1
dist2	0.5	4.319999999999999	18.662399999999995	-37.32479999999999	6.166593514910027e-17	1
dist2	0.5	4.34	18.8356	-37.6712	4.3611970869317117e-17	1
dist2	0.5	4.359999999999999	19.009599999999995	-38.01919999999999	3.079436362031953e-17	1
dist2	0.5	4.38	19.1844	-38.3688	2.170910317848089e-17	1
dist2	0.5	4.3999999999999995	19.359999999999996	-38.71999999999999	1.5279799682873156e-17	1
dist2	0.5	4.42	19.5364	-39.0728	1.073738603903379e-17	1
dist2	0.5	4.4399999999999995	19.713599999999996	-39.42719999999999	7.533288557462739e-18	1
dist2	0.5	4.46	19.8916	-39.7832	5.276862374834124e-18	1
dist2	0.5	4.4799999999999995	20.070399999999996	-40.14079999999999	3.690388266876612e-18	1
dist2	0.5	4.5	20.25	-40.5	2.576757109154981e-18	1
dist2	0.5	4.52	20.430399999999995	-40.86079999999999	1.796304814270403e-18	1
dist2	0.5	4.54	20.6116	-41.2232	1.25023517534347e-18	1
dist2	0.5	4.56	20.793599999999998	-41.587199999999996	8.687774147040386e-19	1
dist2	0.5	4.58	20.9764	-41.9528	6.027406187596987e-19	1
dist2	0.5	4.6	21.159999999999997	-42.31999999999999	4.175010055850544e-19	1
dist2	0.5	4.62	21.3444	-42.6888	2.8872854408469166e-19	1
dist2	0.5	4.64	21.5296	-43.0592	1.9935495969983477e-19	1
dist2	0.5	4.66	21.715600000000002	-43.431200000000004	1.3742618723732553e-19	1
dist2	0.5	4.68	21.902399999999997	-43.80479999999999	9.458386988221945e-20	1
dist2	0.5	4.7	22.090000000000003	-44.18000000000001	6.499347972070847e-20	1
dist2	0.5	4.72	22.278399999999998	-44.556799999999996	4.458898934501812e-20	1
dist2	0.5	4.739999999999999	22.467599999999994	-44.93519999999999	3.0541516442847907e-20	1
dist2	0.5	4.76	22.6576	-45.3152	2.0886164474088106e-20	1
dist2	0.5	4.779999999999999	22.848399999999994	-45.69679999999999	1.4260406956101387e-20	1
dist2	0.5	4.8	23.04	-46.08	9.72098502030078e-21	1
dist2	0.5	4.819999999999999	23.232399999999995	-46.46479999999999	6.615973503989138e-21	1
dist2	0.5	4.84	23.4256	-46.8512	4.4955452089185905e-21	1
dist2	0.5	4.859999999999999	23.619599999999995	-47.23919999999999	3.0498333594322048e-21	1
dist2	0.5	4.88	23.8144	-47.6288	2.0657367715490986e-21	1
dist2	0.5	4.8999999999999995	24.009999999999994	-48.01999999999999	1.3969439431471188e-21	1
dist2	0.5	4.92	24.2064	-48.4128	9.431659347155082e-22	1
dist2	0.5	4.9399999999999995	24.403599999999994	-48.80719999999999	6.357734135491442e-22	1
dist2	0.5	4.96	24.6016	-49.2032	4.278797644175367e-22	1
dist2	0.5	4.9799999999999995	24.800399999999996	-49.60079999999999	2.875055693946073e-22	1
dist2	0.5	5.0	25.0	-50.0	1.9287498479639178e-22	1
dist2	1.0	0.0	0.0	-0.0	1.0	1
dist2	1.0	1e-12	1e-24	-1e-24	1.0	1
dist2	1.0	1e-09	1e-18	-1e-18	1.0	1
dist2	1.0	1e-06	1e-12	-1e-12	0.999999999999	1
dist2	1.0	0.0001	1e-08	-1e-08	0.9999999900000001	1
dist2	1.0	0.01	0.0001	-0.0001	0.9999000049998333	1
dist2	1.0	0.05	0.0025000000000000005	-0.0025000000000000005	0.9975031223974601	1
dist2	1.0	0.1	0.010000000000000002	-0.010000000000000002	0.9900498337491681	1
dist2	1.0	0.12000000000000001	0.014400000000000003	-0.014400000000000003	0.985703184122443	1
dist2	1.0	0.14	0.019600000000000003	-0.019600000000000003	0.9805908312024284	1
dist2	1.0	0.16	0.0256	-0.0256	0.9747249016017939	1
dist2	1.0	0.18	0.0324	-0.0324	0.9681192569165628	1
dist2	1.0	0.2	0.04000000000000001	-0.04000000000000001	0.9607894391523232	1
dist2	1.0	0.22	0.0484	-0.0484	0.952752609803211	1
dist2	1.0	0.24000000000000002	0.05760000000000001	-0.05760000000000001	0.9440274829178357	1
dist2	1.0	0.26	0.06760000000000001	-0.06760000000000001	0.9346342525174487	1
dist2	1.0	0.28	0.07840000000000001	-0.07840000000000001	0.9245945147602107	1
dist2	1.0	0.30000000000000004	0.09000000000000002	-0.09000000000000002	0.9139311852712282	1
dist2	1.0	0.32	0.1024	-0.1024	0.9026684120809421	1
dist2	1.0	0.33999999999999997	0.11559999999999998	-0.11559999999999998	0.8908314846343088	1
dist2	1.0	0.36	0.1296	-0.1296	0.8784467393499313	1
dist2	1.0	0.38	0.1444	-0.1444	0.865541462221766	1
dist2	1.0	0.4	0.16000000000000003	-0.16000000000000003	0.8521437889662113	1
dist2	1.0	0.42000000000000004	0.17640000000000003	-0.17640000000000003	0.8382826032242334	1
dist2	1.0	0.44000000000000006	0.19360000000000005	-0.19360000000000005	0.8239874333317031	1
dist2	1.0	0.45999999999999996	0.21159999999999995	-0.21159999999999995	0.8092883481713321	1
dist2	1.0	0.48	0.2304	-0.2304	0.7942158526165467	1
dist2	1.0	0.5	0.25	-0.25	0.7788007830714049	1
dist2	1.0	0.52	0.27040000000000003	-0.27040000000000003	0.763074203601336	1
dist2	1.0	0.54	0.2916	-0.2916	0.7470673031371956	1
dist2	1.0	0.56	0.31360000000000005	-0.31360000000000005	0.7308112942200039	1
dist2	1.0	0.58	0.3364	-0.3364	0.7143373137359575	1
dist2	1.0	0.6	0.36	-0.36	0.697676326071031	1
dist2	1.0	0.62	0.3844	-0.3844	0.6808590290919248	1
dist2	1.0	0.64	0.4096	-0.4096	0.6639157633354735	1
dist2	1.0	0.66	0.43560000000000004	-0.43560000000000004	0.6468764247621298	1
dist2	1.0	0.6799999999999999	0.4623999999999999	-0.4623999999999999	0.6297703814010032	1
dist2	1.0	0.7	0.48999999999999994	-0.48999999999999994	0.6126263941844161	1
dist2	1.0	0.72	0.5184	-0.5184	0.5954725422392698	1
dist2	1.0	0.74	0.5476	-0.5476	0.5783361528709441	1
dist2	1.0	0.76	0.5776	-0.5776	0.5612437364432349	1
dist2	1.0	0.78	0.6084	-0.6084	0.5442209263252074	1
dist2	1.0	0.8	0.6400000000000001	-0.6400000000000001	0.5272924240430485	1
dist2	1.0	0.82	0.6723999999999999	-0.6723999999999999	0.5104819497422893	1
dist2	1.0	0.84	0.7055999999999999	-0.7055999999999999	0.4938121980333462	1
dist2	1.0	0.86	0.7395999999999999	-0.7395999999999999	0.4773047992614458	1
dist2	1.0	0.88	0.7744	-0.7744	0.4609802862108336	1
dist2	1.0	0.9	0.81	-0.81	0.4448580662229411	1
dist2	1.0	0.92	0.8464	-0.8464	0.428956398679073	1
dist2	1.0	0.94	0.8835999999999999	-0.8835999999999999	0.4132923777703442	1
dist2	1.0	0.96	0.9216	-0.9216	0.3978819204512047	1
dist2	1.0	0.98	0.9603999999999999	-0.9603999999999999	0.3827397594480691	1
dist2	1.0	1.0	1.0	-1.0	0.36787944117144233	1
dist2	1.0	1.02	1.0404	-1.0404	0.3533133283586014	1
dist2	1.0	1.04	1.0816000000000001	-1.0816000000000001	0.3390526072544422	1
dist2	1.0	1.06	1.1236000000000002	-1.1236000000000002	0.32510729912059577	1
dist2	1.0	1.08	1.1664	-1.1664	0.31148627584740707	1
dist2	1.0	1.1	1.2100000000000002	-1.2100000000000002	0.29819727942988733	1
dist2	1.0	1.12	1.2544000000000002	-1.2544000000000002	0.28524694505730513	1
dist2	1.0	1.1400000000000001	1.2996000000000003	-1.2996000000000003	0.27264082755667685	1
dist2	1.0	1.1600000000000001	1.3456000000000004	-1.3456000000000004	0.2603834309230289	1
dist2	1.0	1.1800000000000002	1.3924000000000003	-1.3924000000000003	0.24847824066390412	1
dist2	1.0	1.2000000000000002	1.4400000000000004	-1.4400000000000004	0.23692775868212165	1
dist2	1.0	1.2200000000000002	1.4884000000000004	-1.4884000000000004	0.22573354041921678	1
dist2	1.0	1.2400000000000002	1.5376000000000005	-1.5376000000000005	0.21489623398220525	1
dist2	1.0	1.26	1.5876000000000001	-1.5876000000000001	0.20441562097826396	1
dist2	1.0	1.28	1.6384	-1.6384	0.19429065878548815	1
dist2	1.0	1.3	1.6900000000000002	-1.6900000000000002	0.18451952399298924	1
dist2	1.0	1.32	1.7424000000000002	-1.7424000000000002	0.17509965675011335	1
dist2	1.0	1.34	1.7956000000000003	-1.7956000000000003	0.16602780577238663	1
dist2	1.0	1.36	1.8496000000000004	-1.8496000000000004	0.15730007376080368	1
dist2	1.0	1.3800000000000001	1.9044000000000003	-1.9044000000000003	0.1489119630011477	1
dist2	1.0	1.4000000000000001	1.9600000000000004	-1.9600000000000004	0.14085842092104495	1
dist2	1.0	1.4200000000000002	2.0164000000000004	-2.0164000000000004	0.13313388539428175	1
dist2	1.0	1.4400000000000002	2.0736000000000003	-2.0736000000000003	0.12573232959442784	1
dist2	1.0	1.4600000000000002	2.1316000000000006	-2.1316000000000006	0.11864730621288802	1
dist2	1.0	1.4800000000000002	2.190400000000001	-2.190400000000001	0.11187199087002808	1
dist2	1.0	1.5000000000000002	2.250000000000001	-2.250000000000001	0.10539922456186425	1
dist2	1.0	1.52	2.3104	-2.3104	0.09922155499886325	1
dist2	1.0	1.54	2.3716	-2.3716	0.09333127670755256	1
dist2	1.0	1.56	2.4336	-2.4336	0.08772046977979239	1
dist2	1.0	1.58	2.4964000000000004	-2.4964000000000004	0.0823810371686037	1
dist2	1.0	1.6	2.5600000000000005	-2.5600000000000005	0.07730474044329971	1
dist2	1.0	1.62	2.6244000000000005	-2.6244000000000005	0.07248323393023647	1
dist2	1.0	1.6400000000000001	2.6896000000000004	-2.6896000000000004	0.0679080971787094	1
dist2	1.0	1.6600000000000001	2.7556000000000003	-2.7556000000000003	0.06357086570430448	1
dist2	1.0	1.6800000000000002	2.8224000000000005	-2.8224000000000005	0.059463059974303144	1
dist2	1.0	1.7000000000000002	2.8900000000000006	-2.8900000000000006	0.05557621261148304	1
dist2	1.0	1.7200000000000002	2.9584000000000006	-2.9584000000000006	0.051901893803805346	1
dist2	1.0	1.7400000000000002	3.027600000000001	-3.027600000000001	0.04843173491799415	1
dist2	1.0	1.7600000000000002	3.097600000000001	-3.097600000000001	0.04515745032486087	1
dist2	1.0	1.78	3.1684	-3.1684	0.0420708574533823	1
dist2	1.0	1.8	3.24	-3.24	0.039163895098987066	1
dist2	1.0	1.82	3.3124000000000002	-3.3124000000000002	0.03642864001922902	1
dist2	1.0	1.84	3.3856	-3.3856	0.03385732185702312	1
dist2	1.0	1.86	3.4596000000000005	-3.4596000000000005	0.03144233643789129	1
dist2	1.0	1.8800000000000001	3.5344000000000007	-3.5344000000000007	0.029176257493216944	1
dist2	1.0	1.9000000000000001	3.6100000000000003	-3.6100000000000003	0.027051846866350402	1
dist2	1.0	1.9200000000000002	3.686400000000001	-3.686400000000001	0.02506206326255874	1
dist2	1.0	1.9400000000000002	3.7636000000000007	-3.7636000000000007	0.023200069607293452	1
dist2	1.0	1.9600000000000002	3.8416000000000006	-3.8416000000000006	0.021459239080080388	1
dist2	1.0	1.9800000000000002	3.9204000000000008	-3.9204000000000008	0.019833159893548485	1
dist2	1.0	2.0	4.0	-4.0	0.01831563888873418	1
dist2	1.0	2.02	4.0804	-4.0804	0.01690070401886112	1
dist2	1.0	2.04	4.1616	-4.1616	0.0155826057943345	1
dist2	1.0	2.06	4.2436	-4.2436	0.01435581776173962	1
dist2	1.0	2.08	4.3264000000000005	-4.3264000000000005	0.013215036089234836	1
dist2	1.0	2.1	4.41	-4.41	0.012155178329914935	1
dist2	1.0	2.12	4.494400000000001	-4.494400000000001	0.011171381433530823	1
dist2	1.0	2.14	4.5796	-4.5796	0.010258999075423684	1
dist2	1.0	2.16	4.6656	-4.6656	0.009413598369701631	1
dist2	1.0	2.18	4.752400000000001	-4.752400000000001	0.008630956031593773	1
dist2	1.0	2.2	4.840000000000001	-4.840000000000001	0.007907054051593435	1
dist2	1.0	2.22	4.928400000000001	-4.928400000000001	0.007238074941486124	1
dist2	1.0	2.24	5.017600000000001	-5.017600000000001	0.006620396609680046	1
dist2	1.0	2.2600000000000002	5.1076000000000015	-5.1076000000000015	0.0060505869204505	1
dist2	1.0	2.2800000000000002	5.198400000000001	-5.198400000000001	0.005525397988803923	1
dist2	1.0	2.3000000000000003	5.290000000000001	-5.290000000000001	0.005041760259690975	1
dist2	1.0	2.3200000000000003	5.382400000000001	-5.382400000000001	0.004596776417277866	1
dist2	1.0	2.3400000000000003	5.475600000000002	-5.475600000000002	0.0041877151669448935	1
dist2	1.0	2.3600000000000003	5.569600000000001	-5.569600000000001	0.003812004929644154	1
dist2	1.0	2.3800000000000003	5.664400000000001	-5.664400000000001	0.003467227485234988	1
dist2	1.0	2.4000000000000004	5.760000000000002	-5.760000000000002	0.0031511115984444358	1
dist2	1.0	2.42	5.8564	-5.8564	0.0028615266581875835	1
dist2	1.0	2.44	5.9536	-5.9536	0.0025964763581439957	1
dist2	1.0	2.46	6.0516	-6.0516	0.002354092443734227	1
dist2	1.0	2.48	6.1504	-6.1504	0.0021326285479854796	1
dist2	1.0	2.5	6.25	-6.25	0.0019304541362277093	1
dist2	1.0	2.52	6.3504000000000005	-6.3504000000000005	0.0017460485771277545	1
dist2	1.0	2.54	6.4516	-6.4516	0.001577995355256077	1
dist2	1.0	2.56	6.5536	-6.5536	0.0014249764381924648	1
dist2	1.0	2.58	6.6564000000000005	-6.6564000000000005	0.0012857668091172407	1
dist2	1.0	2.6	6.760000000000001	-6.760000000000001	0.0011592291739045903	1
dist2	1.0	2.62	6.864400000000001	-6.864400000000001	0.0010443088499356792	1
dist2	1.0	2.64	6.969600000000001	-6.969600000000001	0.0009400288421806862	1
dist2	1.0	2.66	7.0756000000000006	-7.0756000000000006	0.0008454851105595821	1
dist2	1.0	2.68	7.182400000000001	-7.182400000000001	0.0007598420311792391	1
dist2	1.0	2.7	7.290000000000001	-7.290000000000001	0.000682328052756376	1
dist2	1.0	2.72	7.398400000000001	-7.398400000000001	0.0006122315483683621	1
dist2	1.0	2.74	7.507600000000001	-7.507600000000001	0.0005488968616229591	1
dist2	1.0	2.7600000000000002	7.617600000000001	-7.617600000000001	0.0004917205453989815	1
dist2	1.0	2.7800000000000002	7.7284000000000015	-7.7284000000000015	0.00044014779047779173	1
dist2	1.0	2.8000000000000003	7.840000000000002	-7.840000000000002	0.0003936690406550776	1
dist2	1.0	2.8200000000000003	7.952400000000002	-7.952400000000002	0.0003518167902881352	1
dist2	1.0	2.8400000000000003	8.065600000000002	-8.065600000000002	0.00031416255969013765	1
dist2	1.0	2.8600000000000003	8.179600000000002	-8.179600000000002	0.00028031404332390706	1
dist2	1.0	2.8800000000000003	8.294400000000001	-8.294400000000001	0.00024991242536772203	1
dist2	1.0	2.9000000000000004	8.410000000000002	-8.410000000000002	0.0002226298569188886	1
dist2	1.0	2.92	8.526399999999999	-8.526399999999999	0.00019816708886150657	1
dist2	1.0	2.94	8.6436	-8.6436	0.00017625125424738458	1
dist2	1.0	2.96	8.7616	-8.7616	0.00015663379391802596	1
dist2	1.0	2.98	8.8804	-8.8804	0.00013908851902558328	1
dist2	1.0	3.0	9.0	-9.0	0.00012340980408667956	1
dist2	1.0	3.02	9.1204	-9.1204	0.00010941090422000917	1
dist2	1.0	3.04	9.2416	-9.2416	9.692239027206013e-05	1
dist2	1.0	3.06	9.3636	-9.3636	8.579069562068893e-05	1
dist2	1.0	3.08	9.4864	-9.4864	7.587676855946867e-05	1
dist2	1.0	3.1	9.610000000000001	-9.610000000000001	6.705482430281101e-05	1
dist2	1.0	3.12	9.7344	-9.7344	5.921119080918744e-05	1
dist2	1.0	3.14	9.8596	-9.8596	5.2243242793960095e-05	1
dist2	1.0	3.16	9.985600000000002	-9.985600000000002	4.605841849126588e-05	1
dist2	1.0	3.18	10.112400000000001	-10.112400000000001	4.057331392320188e-05	1
dist2	1.0	3.2	10.240000000000002	-10.240000000000002	3.5712849641635144e-05	1
dist2	1.0	3.22	10.368400000000001	-10.368400000000001	3.140950512093344e-05	1
dist2	1.0	3.24	10.497600000000002	-10.497600000000002	2.7602616196642686e-05	1
dist2	1.0	3.2600000000000002	10.627600000000001	-10.627600000000001	2.423773116372585e-05	1
dist2	1.0	3.2800000000000002	10.758400000000002	-10.758400000000002	2.1266021366713282e-05	1
dist2	1.0	3.3000000000000003	10.890000000000002	-10.890000000000002	1.8643742331516787e-05	1
dist2	1.0	3.3200000000000003	11.022400000000001	-11.022400000000001	1.6331741703409953e-05	1
dist2	1.0	3.3400000000000003	11.155600000000002	-11.155600000000002	1.4295010466659846e-05	1
dist2	1.0	3.3600000000000003	11.289600000000002	-11.289600000000002	1.2502274127541367e-05	1
dist2	1.0	3.3800000000000003	11.424400000000002	-11.424400000000002	1.0925620743169314e-05	1
dist2	1.0	3.4000000000000004	11.560000000000002	-11.560000000000002	9.540162873079214e-06	1
dist2	1.0	3.4200000000000004	11.696400000000002	-11.696400000000002	8.323730718235057e-06	1
dist2	1.0	3.44	11.833599999999999	-11.833599999999999	7.256593892722136e-06	1
dist2	1.0	3.46	11.9716	-11.9716	6.321209446480792e-06	1
dist2	1.0	3.48	12.1104	-12.1104	5.5019939228346804e-06	1
dist2	1.0	3.5	12.25	-12.25	4.785117392129009e-06	1
dist2	1.0	3.52	12.3904	-12.3904	4.1583175524666616e-06	1
dist2	1.0	3.54	12.531600000000001	-12.531600000000001	3.6107321303165767e-06	1
dist2	1.0	3.56	12.6736	-12.6736	3.132747947739331e-06	1
dist2	1.0	3.58	12.8164	-12.8164	2.715865149243226e-06	1
dist2	1.0	3.6	12.96	-12.96	2.352575200009771e-06	1
dist2	1.0	3.62	13.1044	-13.1044	2.036251378603122e-06	1
