source	configuration	split_mode	seed	n_train	n_heldout	n_heldout_signal	blind_heldout_pseudo_nll	blind_heldout_score_kernel_energy	blind_heldout_pmax_surprisal	raw_gauge_exact_top1_accuracy_eval_only	raw_gauge_same_cross_accuracy_eval_only	exact_top1_accuracy_eval_only	same_cross_accuracy_eval_only	exact_log_loss_eval_only	same_cross_log_loss_eval_only	exact_ece_eval_only	same_cross_ece_eval_only	unordered_structure_distance_spearman_eval_only	runtime_seconds	converged	truth_used_in_training_or_selection	contact_metric_gauge_policy	heldout_fit_status	exact_coverage_at_precision_0.55_eval_only	exact_coverage_at_precision_0.60_eval_only	exact_coverage_at_precision_0.70_eval_only	exact_coverage_at_precision_0.80_eval_only	exact_coverage_at_precision_0.90_eval_only	same_cross_coverage_at_precision_0.55_eval_only	same_cross_coverage_at_precision_0.60_eval_only	same_cross_coverage_at_precision_0.70_eval_only	same_cross_coverage_at_precision_0.80_eval_only	same_cross_coverage_at_precision_0.90_eval_only	exact_signal_aware_coverage_at_precision_0.55_eval_only	exact_signal_aware_coverage_at_precision_0.60_eval_only	exact_signal_aware_coverage_at_precision_0.70_eval_only	exact_signal_aware_coverage_at_precision_0.80_eval_only	exact_signal_aware_coverage_at_precision_0.90_eval_only	same_cross_signal_aware_coverage_at_precision_0.55_eval_only	same_cross_signal_aware_coverage_at_precision_0.60_eval_only	same_cross_signal_aware_coverage_at_precision_0.70_eval_only	same_cross_signal_aware_coverage_at_precision_0.80_eval_only	same_cross_signal_aware_coverage_at_precision_0.90_eval_only	historical_scope	pmax_ge_0p9_accuracy_eval_only	pmax_ge_0p9_recall_eval_only
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_1Mb	101	2298	702	676	1.4961072275284792	1.4961072275284792	0.5821604669159489	0.3328402366863905	0.6124260355029586	0.28402366863905326	0.6124260355029586	1.6560331112795388	0.9546714259772726	0.28481773831648893	0.27577237858629455	0.8217929932451841	0.7903137900866568	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.7292899408284024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.7292899408284024	0.0	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_5Mb	17	2018	982	867	2.084449388065396	2.084449388065396	0.806227804024842	0.2964244521337947	0.6124567474048442	0.30103806228373703	0.6147635524798154	1.5316566872614894	0.758801846593435	0.15827861382041827	0.14151842246746374	0.7513498697295887	0.7744333823211491	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5490196078431373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5490196078431373	0.0	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_5Mb	29	2018	982	867	2.1795907819332676	2.1795907819332676	0.7700688559246281	0.2975778546712803	0.6032295271049596	0.3079584775086505	0.6251441753171857	1.5949581163057684	0.827539205843487	0.1727647318121891	0.15880333923384926	0.7439538345573067	0.7707089022733271	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5409457900807382	0.09919261822376009	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5409457900807382	0.09919261822376009	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_5Mb	43	2018	982	867	2.1484209729201846	2.1484209729201846	0.8454525624264008	0.2918108419838524	0.5974625144175317	0.31141868512110726	0.6101499423298731	1.5439369917778227	0.8140843587508277	0.13924981505246345	0.1579234934717058	0.7164540204496116	0.7585510578937829	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5409457900807382	0.09919261822376009	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5409457900807382	0.09919261822376009	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_5Mb	59	2018	982	867	2.1037037224987767	2.1037037224987767	0.8023979790284406	0.3033448673587082	0.6147635524798154	0.3137254901960784	0.6147635524798154	1.5032281415331807	0.7568600349427793	0.14162604258675626	0.1441049131666445	0.7588129719295331	0.8683464708738029	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5467128027681661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5467128027681661	0.0	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_5Mb	71	2018	982	867	1.9397453336399662	1.9397453336399662	0.7991061639845952	0.2964244521337947	0.6055363321799307	0.2895040369088812	0.6239907727797002	1.447006642732809	0.6973383214066804	0.16815314874040935	0.10729888182103711	0.793777637811807	0.8400969412177801	0	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5397923875432526	0.2895040369088812	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5397923875432526	0.2895040369088812	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_5Mb	89	2018	982	867	2.1124357132277147	2.1124357132277147	0.8092659395828012	0.328719723183391	0.6193771626297578	0.328719723183391	0.6193771626297578	1.5164007983761532	0.7807805289321816	0.1335883845231908	0.14136202852569707	0.7822817660789555	0.8087771479040384	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5409457900807382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5409457900807382	0.0	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_5Mb	101	2018	982	867	2.1691652225831253	2.1691652225831253	0.8131594200645552	0.28835063437139563	0.5997693194925029	0.29873125720876587	0.5951557093425606	1.5751134407568925	0.8368640315761758	0.16877815105154545	0.17078899015760626	0.7820963111676807	0.8216002462431788	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0011534025374855825	0.0011534025374855825	0.0011534025374855825	0.0011534025374855825	0.0011534025374855825	1.0	0.9757785467128027	0.5501730103806228	0.05190311418685121	0.0	0.0011534025374855825	0.0011534025374855825	0.0011534025374855825	0.0011534025374855825	0.0011534025374855825	1.0	0.9757785467128027	0.5501730103806228	0.05190311418685121	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_10Mb	17	1764	1236	1096	2.290182992145561	2.290182992145561	0.8851540994717702	0.29288321167883213	0.573905109489051	0.2846715328467153	0.573905109489051	1.5216383836817051	0.7540593685588475	0.1408951431550396	0.13871352830150518	0.8358817345866121	0.7740586427971721	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	0.8266423357664233	0.4306569343065693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8266423357664233	0.4306569343065693	0.0	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_10Mb	29	1764	1236	1096	2.3125847259811882	2.3125847259811882	0.8746840611454193	0.2874087591240876	0.5848540145985401	0.2728102189781022	0.572992700729927	1.4774657231869097	0.7072041598596894	0.15844204035081436	0.1187815417734161	0.8843665300540473	0.7742643188685179	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	0.7299270072992701	0.42974452554744524	0.07846715328467153	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.7299270072992701	0.42974452554744524	0.07846715328467153	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_10Mb	43	1764	1236	1096	2.277652226242934	2.277652226242934	0.917788936527621	0.2782846715328467	0.583029197080292	0.29288321167883213	0.583029197080292	1.5011386405038945	0.7842819986392566	0.11835449671962121	0.1319008128862263	0.7519913804289667	1.1910754013806581	0	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	0.7892335766423357	0.4260948905109489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.7892335766423357	0.4260948905109489	0.0	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_10Mb	59	1764	1236	1096	2.1805665961413268	2.1805665961413268	0.8791333193985273	0.2947080291970803	0.5656934306569343	0.2645985401459854	0.5656934306569343	1.5067175279597111	0.74301727334011	0.15985723363272075	0.14473828286108406	0.794382407443857	0.748174536973238	0	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	0.7116788321167883	0.42974452554744524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.7116788321167883	0.42974452554744524	0.0	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_10Mb	71	1764	1236	1096	2.2483250719342305	2.2483250719342305	0.8980526758813595	0.3010948905109489	0.5948905109489051	0.2864963503649635	0.5948905109489051	1.5271643348752746	0.783834146715509	0.13408646882612474	0.12328346059844089	0.7831623853117379	0.755451044999063	0	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	0.9662408759124088	0.4279197080291971	0.040145985401459854	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9662408759124088	0.4279197080291971	0.040145985401459854	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_10Mb	89	1764	1236	1096	2.352430759913025	2.352430759913025	0.9432380223383902	0.2947080291970803	0.583941605839416	0.2947080291970803	0.583941605839416	1.4732568230943348	0.7716722819741402	0.10742567528541386	0.12606551147202022	0.8534451311524887	0.746640435885638	0	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	0.8713503649635036	0.42974452554744524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8713503649635036	0.42974452554744524	0.0	0.0			
synthetic_model_mismatched	blind_midpoint_delta_pairwise	genomic_block_10Mb	101	1764	1236	1096	2.298461186246447	2.298461186246447	0.9424592691388598	0.2956204379562044	0.5958029197080292	0.2782846715328467	0.5958029197080292	1.5180089581907024	0.7676003222784522	0.12528461772038052	0.12237357041719797	0.8654652920841954	0.7535184011794627	1	none	ORACLE_GEOMETRY_ALIGNMENT_EVAL_ONLY	RUN_SYNTHETIC_ONLY	0.0	0.0	0.0	0.0	0.0	1.0	0.8868613138686131	0.42974452554744524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8868613138686131	0.42974452554744524	0.0	0.0			
historical_078_registered_final_test	K0_current_binary_F3b_package_legacyblock_control	registered_exact_bpair_plus_source_unit	17	1379753	31973	31973	NA_not_reported_as_normalized_likelihood	NA	NA			0.4093297469740093	0.7657085666030713	1.255513232117727	NA	0.1969593827972039	NA	see_summary_geometry_selected	NA	1	none; phase opened postclosure for evaluation		HISTORICAL_EVAL_IMPORT; NORMALIZED_BLIND_HELDOUT_SCORE_NOT_AVAILABLE																					all	0.6200716845878136	0.016232446126419168
historical_078_registered_final_test	K0_current_binary_F3b_package_legacyblock_control	registered_exact_bpair_plus_source_unit	17	1379753	18457	18457	NA_not_reported_as_normalized_likelihood	NA	NA			0.5226607791081974	0.973803976810966	0.9301960752408155	NA	0.14174089237872498	NA	see_summary_geometry_selected	NA	1	none; phase opened postclosure for evaluation		HISTORICAL_EVAL_IMPORT; NORMALIZED_BLIND_HELDOUT_SCORE_NOT_AVAILABLE																					cis	0.6342943854324734	0.022647234111719133
historical_078_registered_final_test	K0_current_binary_F3b_package_legacyblock_control	registered_exact_bpair_plus_source_unit	17	1379753	13516	13516	NA_not_reported_as_normalized_likelihood	NA	NA			0.25456865936667655	0.4815403965670317	1.6997555201080459	NA	0.2732709190616725	NA	see_summary_geometry_selected	NA	1	none; phase opened postclosure for evaluation		HISTORICAL_EVAL_IMPORT; NORMALIZED_BLIND_HELDOUT_SCORE_NOT_AVAILABLE																					trans	0.5674157303370787	0.007472625036993193
historical_078_registered_final_test	K1_corrected_combined_expected	registered_exact_bpair_plus_source_unit	17	1379753	31973	31973	NA_not_reported_as_normalized_likelihood	NA	NA			0.42224689581834673	0.7746223375973478	1.2344164236953479	NA	0.19386280918686752	NA	see_summary_geometry_selected	NA	1	none; phase opened postclosure for evaluation		HISTORICAL_EVAL_IMPORT; NORMALIZED_BLIND_HELDOUT_SCORE_NOT_AVAILABLE																					all	0.6065934065934065	0.017264566978388015
historical_078_registered_final_test	K1_corrected_combined_expected	registered_exact_bpair_plus_source_unit	17	1379753	18457	18457	NA_not_reported_as_normalized_likelihood	NA	NA			0.5265075581080348	0.973803976810966	0.9385223949394197	NA	0.15485825413807547	NA	see_summary_geometry_selected	NA	1	none; phase opened postclosure for evaluation		HISTORICAL_EVAL_IMPORT; NORMALIZED_BLIND_HELDOUT_SCORE_NOT_AVAILABLE																					cis	0.6358620689655172	0.024976973505986887
historical_078_registered_final_test	K1_corrected_combined_expected	registered_exact_bpair_plus_source_unit	17	1379753	13516	13516	NA_not_reported_as_normalized_likelihood	NA	NA			0.27987200355134656	0.5026265167209234	1.6384794666628064	NA	0.24712613210308187	NA	see_summary_geometry_selected	NA	1	none; phase opened postclosure for evaluation		HISTORICAL_EVAL_IMPORT; NORMALIZED_BLIND_HELDOUT_SCORE_NOT_AVAILABLE																					trans	0.4918918918918919	0.006732761171944362
