experiment	component	configuration	scope	metric	value	n	truth_used_in_inference
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact_signal_aware_coverage_at_precision_0.90	0.0	283982	ORACLE_COORDINATES
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross_signal_aware_coverage_at_precision_0.55	1.0	283982	ORACLE_COORDINATES
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross_signal_aware_coverage_at_precision_0.60	1.0	283982	ORACLE_COORDINATES
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross_signal_aware_coverage_at_precision_0.70	1.0	283982	ORACLE_COORDINATES
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross_signal_aware_coverage_at_precision_0.80	1.0	283982	ORACLE_COORDINATES
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross_signal_aware_coverage_at_precision_0.90	0.8241402624109979	283982	ORACLE_COORDINATES
057	057D_prior_only	prior_uniform_four_state	all	n_contacts	350034	350034	none
057	057D_prior_only	prior_uniform_four_state	all	callable_fraction	1.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_top1_accuracy	0.41999920007770675	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_random_tie_expected_accuracy	0.25	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_accuracy_ci95_lower	0.41836503502298	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_accuracy_ci95_upper	0.421635121055606	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_log_loss	1.3862943611198908	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_brier	0.75	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_accuracy	0.7712907888947931	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_random_tie_expected_accuracy	0.5	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_accuracy_ci95_lower	0.7698964421124891	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_accuracy_ci95_upper	0.7726791811643529	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_log_loss	0.6931471805599454	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_brier	0.5	350034	none
057	057D_prior_only	prior_uniform_four_state	all	mean_entropy	1.3862943611198908	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_ece	0.16999920007770675	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_ece	0.2712907888947931	350034	none
057	057D_prior_only	prior_uniform_four_state	all	mean_exact_confidence	0.25	350034	none
057	057D_prior_only	prior_uniform_four_state	all	mean_same_cross_confidence	0.5	350034	none
057	057D_prior_only	prior_uniform_four_state	all	mean_signal_probability	1.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_coverage_at_precision_0.55	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_coverage_at_precision_0.60	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_coverage_at_precision_0.70	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_coverage_at_precision_0.80	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_coverage_at_precision_0.90	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_coverage_at_precision_0.55	1.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_coverage_at_precision_0.60	1.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_coverage_at_precision_0.70	1.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_coverage_at_precision_0.80	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_coverage_at_precision_0.90	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_signal_aware_coverage_at_precision_0.55	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_signal_aware_coverage_at_precision_0.60	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_signal_aware_coverage_at_precision_0.70	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_signal_aware_coverage_at_precision_0.80	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	exact_signal_aware_coverage_at_precision_0.90	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_signal_aware_coverage_at_precision_0.55	1.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_signal_aware_coverage_at_precision_0.60	1.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_signal_aware_coverage_at_precision_0.70	1.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_signal_aware_coverage_at_precision_0.80	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	all	same_cross_signal_aware_coverage_at_precision_0.90	0.0	350034	none
057	057D_prior_only	prior_uniform_four_state	cis	n_contacts	206057	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	callable_fraction	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_top1_accuracy	0.5338911078002688	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_random_tie_expected_accuracy	0.25	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_accuracy_ci95_lower	0.531736601398481	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_accuracy_ci95_upper	0.5360443505821075	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_log_loss	1.3862943611198901	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_brier	0.75	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_accuracy	0.974963238327259	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_random_tie_expected_accuracy	0.5	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_accuracy_ci95_lower	0.9742797456416219	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_accuracy_ci95_upper	0.9756290221487716	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_log_loss	0.6931471805599451	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_brier	0.5	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	mean_entropy	1.3862943611198901	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_ece	0.2838911078002688	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_ece	0.47496323832725895	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	mean_exact_confidence	0.25	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	mean_same_cross_confidence	0.5	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	mean_signal_probability	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_coverage_at_precision_0.55	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_coverage_at_precision_0.60	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_coverage_at_precision_0.70	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_coverage_at_precision_0.80	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_coverage_at_precision_0.90	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_coverage_at_precision_0.55	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_coverage_at_precision_0.60	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_coverage_at_precision_0.70	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_coverage_at_precision_0.80	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_coverage_at_precision_0.90	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_signal_aware_coverage_at_precision_0.55	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_signal_aware_coverage_at_precision_0.60	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_signal_aware_coverage_at_precision_0.70	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_signal_aware_coverage_at_precision_0.80	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	exact_signal_aware_coverage_at_precision_0.90	0.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_signal_aware_coverage_at_precision_0.55	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_signal_aware_coverage_at_precision_0.60	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_signal_aware_coverage_at_precision_0.70	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_signal_aware_coverage_at_precision_0.80	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	cis	same_cross_signal_aware_coverage_at_precision_0.90	1.0	206057	none
057	057D_prior_only	prior_uniform_four_state	trans	n_contacts	143977	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	callable_fraction	1.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_top1_accuracy	0.25699938184571147	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_random_tie_expected_accuracy	0.25	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_accuracy_ci95_lower	0.25474872696070366	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_accuracy_ci95_upper	0.25926300341237757	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_log_loss	1.3862943611198906	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_brier	0.75	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_accuracy	0.4797988567618439	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_random_tie_expected_accuracy	0.5	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_accuracy_ci95_lower	0.47721885331652847	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_accuracy_ci95_upper	0.4823799381541848	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_log_loss	0.6931471805599453	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_brier	0.5	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	mean_entropy	1.3862943611198906	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_ece	0.006999381845711472	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_ece	0.020201143238156083	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	mean_exact_confidence	0.25	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	mean_same_cross_confidence	0.5	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	mean_signal_probability	1.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_coverage_at_precision_0.55	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_coverage_at_precision_0.60	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_coverage_at_precision_0.70	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_coverage_at_precision_0.80	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_coverage_at_precision_0.90	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_coverage_at_precision_0.55	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_coverage_at_precision_0.60	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_coverage_at_precision_0.70	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_coverage_at_precision_0.80	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_coverage_at_precision_0.90	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_signal_aware_coverage_at_precision_0.55	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_signal_aware_coverage_at_precision_0.60	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_signal_aware_coverage_at_precision_0.70	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_signal_aware_coverage_at_precision_0.80	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	exact_signal_aware_coverage_at_precision_0.90	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_signal_aware_coverage_at_precision_0.55	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_signal_aware_coverage_at_precision_0.60	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_signal_aware_coverage_at_precision_0.70	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_signal_aware_coverage_at_precision_0.80	0.0	143977	none
057	057D_prior_only	prior_uniform_four_state	trans	same_cross_signal_aware_coverage_at_precision_0.90	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	n_contacts	350034	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	callable_fraction	1.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_top1_accuracy	0.41999920007770675	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_random_tie_expected_accuracy	0.3897999908580309	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_accuracy_ci95_lower	0.41836503502298	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_accuracy_ci95_upper	0.421635121055606	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_log_loss	1.072661756243626	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_brier	0.6205083506173685	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_accuracy	0.7712907888947931	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_random_tie_expected_accuracy	0.7795999817160618	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_accuracy_ci95_lower	0.7698964421124891	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_accuracy_ci95_upper	0.7726791811643529	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_log_loss	0.3795145756836808	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_brier	0.24101670123473723	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	mean_entropy	1.1696233910526426	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_ece	0.052263780089934	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_ece	0.052438334561785205	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	mean_exact_confidence	0.3677354199877727	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	mean_same_cross_confidence	0.7354708399755454	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	mean_signal_probability	1.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_coverage_at_precision_0.55	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_coverage_at_precision_0.60	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_coverage_at_precision_0.70	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_coverage_at_precision_0.80	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_coverage_at_precision_0.90	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_coverage_at_precision_0.55	1.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_coverage_at_precision_0.60	1.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_coverage_at_precision_0.70	1.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_coverage_at_precision_0.80	0.5886770999388631	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_coverage_at_precision_0.90	0.5886770999388631	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_signal_aware_coverage_at_precision_0.55	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_signal_aware_coverage_at_precision_0.60	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_signal_aware_coverage_at_precision_0.70	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_signal_aware_coverage_at_precision_0.80	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact_signal_aware_coverage_at_precision_0.90	0.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_signal_aware_coverage_at_precision_0.55	1.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_signal_aware_coverage_at_precision_0.60	1.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_signal_aware_coverage_at_precision_0.70	1.0	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_signal_aware_coverage_at_precision_0.80	0.5886770999388631	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross_signal_aware_coverage_at_precision_0.90	0.5886770999388631	350034	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	n_contacts	206057	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	callable_fraction	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_top1_accuracy	0.5338911078002688	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_random_tie_expected_accuracy	0.4874816191636295	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_accuracy_ci95_lower	0.531736601398481	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_accuracy_ci95_upper	0.5360443505821075	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_log_loss	0.8535190843020277	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_brier	0.5300294093381928	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_accuracy	0.974963238327259	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_random_tie_expected_accuracy	0.974963238327259	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_accuracy_ci95_lower	0.9742797456416219	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_accuracy_ci95_upper	0.9756290221487716	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_log_loss	0.1603719037420824	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_brier	0.060058818676385656	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	mean_entropy	1.0182301539513936	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_ece	0.08389110780026865	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_ece	0.0749632383272586	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	mean_exact_confidence	0.4500000000000002	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	mean_same_cross_confidence	0.9000000000000004	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	mean_signal_probability	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_coverage_at_precision_0.55	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_coverage_at_precision_0.60	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_coverage_at_precision_0.70	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_coverage_at_precision_0.80	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_coverage_at_precision_0.90	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_coverage_at_precision_0.55	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_coverage_at_precision_0.60	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_coverage_at_precision_0.70	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_coverage_at_precision_0.80	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_coverage_at_precision_0.90	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_signal_aware_coverage_at_precision_0.55	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_signal_aware_coverage_at_precision_0.60	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_signal_aware_coverage_at_precision_0.70	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_signal_aware_coverage_at_precision_0.80	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact_signal_aware_coverage_at_precision_0.90	0.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_signal_aware_coverage_at_precision_0.55	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_signal_aware_coverage_at_precision_0.60	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_signal_aware_coverage_at_precision_0.70	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_signal_aware_coverage_at_precision_0.80	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross_signal_aware_coverage_at_precision_0.90	1.0	206057	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	n_contacts	143977	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	callable_fraction	1.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_top1_accuracy	0.25699938184571147	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_random_tie_expected_accuracy	0.25	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_accuracy_ci95_lower	0.25474872696070366	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_accuracy_ci95_upper	0.25926300341237757	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_log_loss	1.3862943611198906	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_brier	0.75	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_accuracy	0.4797988567618439	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_random_tie_expected_accuracy	0.5	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_accuracy_ci95_lower	0.47721885331652847	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_accuracy_ci95_upper	0.4823799381541848	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_log_loss	0.6931471805599453	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_brier	0.5	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	mean_entropy	1.3862943611198906	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_ece	0.006999381845711472	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_ece	0.020201143238156083	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	mean_exact_confidence	0.25	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	mean_same_cross_confidence	0.5	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	mean_signal_probability	1.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_coverage_at_precision_0.55	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_coverage_at_precision_0.60	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_coverage_at_precision_0.70	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_coverage_at_precision_0.80	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_coverage_at_precision_0.90	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_coverage_at_precision_0.55	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_coverage_at_precision_0.60	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_coverage_at_precision_0.70	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_coverage_at_precision_0.80	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_coverage_at_precision_0.90	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_signal_aware_coverage_at_precision_0.55	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_signal_aware_coverage_at_precision_0.60	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_signal_aware_coverage_at_precision_0.70	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_signal_aware_coverage_at_precision_0.80	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact_signal_aware_coverage_at_precision_0.90	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_signal_aware_coverage_at_precision_0.55	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_signal_aware_coverage_at_precision_0.60	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_signal_aware_coverage_at_precision_0.70	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_signal_aware_coverage_at_precision_0.80	0.0	143977	none
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross_signal_aware_coverage_at_precision_0.90	0.0	143977	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	n_contacts	350034	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	callable_fraction	1.0	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact_top1_accuracy	0.41999920007770675	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact_random_tie_expected_accuracy	0.25	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact_accuracy_ci95_lower	0.41836503502298	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact_accuracy_ci95_upper	0.421635121055606	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact_log_loss	1.3862943611198908	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact_brier	0.75	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross_accuracy	0.7712907888947931	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross_random_tie_expected_accuracy	0.5	350034	none
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross_accuracy_ci95_lower	0.7698964421124891	350034	none
