experiment	component	configuration	scope	metric	bin_index	lower	upper	count	coverage	mean_confidence	accuracy
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	exact	3	0.30000000000000004	0.4	289	0.009057857456277817	0.36517003772521905	0.23529411764705882
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	exact	4	0.4	0.5	1583	0.04961449257193004	0.4645757364483222	0.3051168667087808
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	exact	5	0.5	0.6000000000000001	3679	0.11530746568043627	0.54968617405626	0.2911117151399837
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	exact	6	0.6000000000000001	0.7000000000000001	4411	0.13824985896069705	0.652031529982176	0.15756064384493312
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	exact	7	0.7000000000000001	0.8	5840	0.18303767316492195	0.7521438974352188	0.07671232876712329
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	exact	8	0.8	0.9	8819	0.2764056917194258	0.8538782073868348	0.03322372151037532
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	exact	9	0.9	1.0	7282	0.22823293424434277	0.942117666657456	0.011260642680582258
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	5	0.5	0.6000000000000001	184	0.005766940387387952	0.5497129598582642	0.6358695652173914
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	6	0.6000000000000001	0.7000000000000001	326	0.010217513947219958	0.656774624948963	0.6533742331288344
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	7	0.7000000000000001	0.8	935	0.02930483294678117	0.7574863470156509	0.7614973262032085
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	8	0.8	0.9	3066	0.09609477841158402	0.8608142807041139	0.8639921722113503
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_ge50Mb	same_cross	9	0.9	1.0	27395	0.8586159343070269	0.9701632986312306	0.9755794853075379
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	3	0.30000000000000004	0.4	86	0.0011345347088467324	0.37961502593750107	0.22093023255813954
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	4	0.4	0.5	1513	0.019959895517268674	0.48816231726658277	0.4448116325181758
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	5	0.5	0.6000000000000001	18709	0.2468140682303897	0.5486931643304521	0.4547543962798653
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	6	0.6000000000000001	0.7000000000000001	16800	0.22163003614680352	0.6501901538158318	0.38208333333333333
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	7	0.7000000000000001	0.8	16448	0.21698635919896572	0.7491826539971829	0.3223492217898833
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	8	0.8	0.9	14380	0.18970475713041873	0.8475759560397483	0.26863699582753825
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	exact	9	0.9	1.0	7866	0.10377034906730694	0.9344339066333597	0.19781337401474702
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	5	0.5	0.6000000000000001	26	0.00034299886546529113	0.5850518350224407	0.8846153846153846
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	6	0.6000000000000001	0.7000000000000001	73	0.0009630352761140867	0.6412264872176549	0.4794520547945205
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	7	0.7000000000000001	0.8	111	0.001464341310255666	0.7654609626354508	0.8288288288288288
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	8	0.8	0.9	1045	0.013785915938893433	0.8692430929672721	0.9511961722488038
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	cis_lt5Mb	same_cross	9	0.9	1.0	74547	0.9834437086092715	0.9866425335585796	0.9924477175473191
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	2	0.2	0.30000000000000004	2361	0.016398452530612527	0.2872063501662151	0.25370605675561203
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	3	0.30000000000000004	0.4	29195	0.20277544329997152	0.35556704294866337	0.24185648227436204
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	4	0.4	0.5	30865	0.21437451815220487	0.447538422775116	0.22510934715697392
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	5	0.5	0.6000000000000001	21518	0.1494544267487168	0.5477783222492586	0.19997211636769216
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	6	0.6000000000000001	0.7000000000000001	16114	0.11192065399334616	0.6479254263687255	0.1701625915353109
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	7	0.7000000000000001	0.8	12984	0.09018107058766331	0.7483370655192355	0.11498767714109673
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	8	0.8	0.9	13703	0.09517492377254701	0.8521018878235656	0.04473472962125082
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	exact	9	0.9	1.0	17237	0.11972051091493781	0.9433529769567427	0.007019783024888321
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	5	0.5	0.6000000000000001	39123	0.2717309014634282	0.5491784504380811	0.5112082406768397
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	6	0.6000000000000001	0.7000000000000001	31741	0.22045882328427457	0.6486388737620181	0.5627106896443086
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	7	0.7000000000000001	0.8	25940	0.1801676656688221	0.7483884217587113	0.6278334618350039
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	8	0.8	0.9	20945	0.14547462441917805	0.849233289143597	0.7671998090236333
057	057A_stratified_genomic_separation	oracle_coords_monotone_log	trans	same_cross	9	0.9	1.0	26228	0.18216798516429708	0.9508659699471068	0.9552005490315694
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	2	0.2	0.30000000000000004	28	0.0012717445610210291	0.29513600813030777	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	3	0.30000000000000004	0.4	2912	0.13226143434618703	0.36545347844983206	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	4	0.4	0.5	5338	0.24244901666893764	0.44900525750676157	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	5	0.5	0.6000000000000001	4276	0.1942135622473543	0.5481380519980491	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	6	0.6000000000000001	0.7000000000000001	3359	0.15256392787391562	0.6479402725209892	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	7	0.7000000000000001	0.8	2552	0.11591043284734523	0.7474571916945958	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	8	0.8	0.9	2219	0.10078575646091656	0.8472169534026365	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	exact	9	0.9	1.0	1333	0.060544124994322567	0.934594139848609	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	5	0.5	0.6000000000000001	4244	0.19276013989190172	0.558309920647165	0.9474552309142319
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	6	0.6000000000000001	0.7000000000000001	5747	0.26102557114956626	0.6484088164526943	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	7	0.7000000000000001	0.8	4405	0.20007267111777263	0.7476493439709124	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	8	0.8	0.9	2752	0.12499432256892401	0.8447640413699665	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_high_margin	same_cross	9	0.9	1.0	4869	0.2211472952718354	0.9705369202014618	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	2	0.2	0.30000000000000004	360	0.01634877384196185	0.2847308323772269	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	3	0.30000000000000004	0.4	1654	0.07511353315168029	0.344548878233433	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	4	0.4	0.5	2586	0.11743869209809264	0.4731045832020474	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	5	0.5	0.6000000000000001	12310	0.5590372388737511	0.5448259781808741	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	6	0.6000000000000001	0.7000000000000001	4231	0.1921435059037239	0.635658738505085	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	7	0.7000000000000001	0.8	842	0.03823796548592189	0.7321184548721825	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	8	0.8	0.9	37	0.0016802906448683016	0.8240683144294375	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	exact	9	0.9	1.0	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	5	0.5	0.6000000000000001	1660	0.07538601271571299	0.5371038097811927	0.6433734939759036
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	6	0.6000000000000001	0.7000000000000001	423	0.019209809264305176	0.6453924157166072	0.9881796690307328
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	7	0.7000000000000001	0.8	303	0.013760217983651226	0.7507376022027632	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	8	0.8	0.9	606	0.027520435967302453	0.8609530309436946	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_low_margin	same_cross	9	0.9	1.0	19028	0.8641235240690281	0.9827444778349146	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	2	0.2	0.30000000000000004	213	0.009675221439927321	0.28990241074391415	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	3	0.30000000000000004	0.4	2625	0.1192368839427663	0.35119680562486705	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	4	0.4	0.5	1434	0.0651374063138769	0.44354075204497945	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	5	0.5	0.6000000000000001	1800	0.08176243470361118	0.5605173486708122	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	6	0.6000000000000001	0.7000000000000001	5494	0.24955712014535544	0.6571257726678758	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	7	0.7000000000000001	0.8	5873	0.2667726550079491	0.7465597460605492	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	8	0.8	0.9	3699	0.16802180331592095	0.8434113476104516	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	exact	9	0.9	1.0	877	0.039836475130592776	0.9235353133700913	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	5	0.5	0.6000000000000001	2716	0.12337042925278219	0.5422931553423187	0.7776141384388807
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	6	0.6000000000000001	0.7000000000000001	836	0.03797410856234386	0.6447511525233314	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	7	0.7000000000000001	0.8	569	0.0258460140813082	0.7488880602572028	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	8	0.8	0.9	786	0.03570292982057688	0.8606821050497122	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_nearest_mid_margin	same_cross	9	0.9	1.0	17108	0.7771065182829888	0.9839233915314127	1.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	2	0.2	0.30000000000000004	1766	0.006218704002366347	0.28724776674840313	0.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	3	0.30000000000000004	0.4	22645	0.07974096949806678	0.3559327059743461	0.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	4	0.4	0.5	27923	0.09832665450627152	0.45147153467382944	0.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	5	0.5	0.6000000000000001	38137	0.13429372284158855	0.549445534615778	0.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	6	0.6000000000000001	0.7000000000000001	39744	0.13995253220274526	0.6510084455945985	0.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	7	0.7000000000000001	0.8	45389	0.15983055264066032	0.7512345187202644	0.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	8	0.8	0.9	55730	0.19624483241895613	0.8519727178832506	0.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	exact	9	0.9	1.0	52648	0.1853920318893451	0.9420033349655607	0.0
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	5	0.5	0.6000000000000001	31147	0.10967948672803206	0.5492625162660872	0.42334735287507624
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	6	0.6000000000000001	0.7000000000000001	25724	0.09058320597784367	0.6491150001681966	0.4474032032343337
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	7	0.7000000000000001	0.8	23005	0.0810086554781641	0.7495613771934522	0.5603564442512498
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	8	0.8	0.9	26077	0.091826242508328	0.854303910570867	0.778808912068106
057	057A_stratified_truth_distance_margin	oracle_coords_monotone_log	truth_not_nearest	same_cross	9	0.9	1.0	178029	0.6269024093076322	0.9741859130053769	0.9780148178105814
057	057D_prior_only	prior_uniform_four_state	all	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	exact	2	0.2	0.30000000000000004	350034	1.0	0.25	0.41999920007770675
057	057D_prior_only	prior_uniform_four_state	all	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	same_cross	5	0.5	0.6000000000000001	350034	1.0	0.5	0.7712907888947931
057	057D_prior_only	prior_uniform_four_state	all	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	all	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	exact	2	0.2	0.30000000000000004	206057	1.0	0.25	0.5338911078002688
057	057D_prior_only	prior_uniform_four_state	cis	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	5	0.5	0.6000000000000001	206057	1.0	0.5	0.974963238327259
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	cis	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	exact	2	0.2	0.30000000000000004	143977	1.0	0.25	0.25699938184571147
057	057D_prior_only	prior_uniform_four_state	trans	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	5	0.5	0.6000000000000001	143977	1.0	0.5	0.4797988567618439
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
