config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	posterior_nearest_agreement_gap	0.02	2880	0.020003195	3.71266535	0.313888889	0.00627878064	0.497569444	0.0099529786	0.317870215	0.529306764	-0.00398132649	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	posterior_nearest_agreement_gap	0.05	7201	0.0500149329	3.28713639	0.369948618	0.0185029553	0.56089432	0.0280530918	0.317870215	0.529306764	0.0520784029	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	posterior_nearest_agreement_gap	0.1	14398	0.100002084	2.92177186	0.378663703	0.0378671593	0.575288234	0.0575300222	0.317870215	0.529306764	0.0607934879	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	posterior_nearest_agreement_gap	0.2	28796	0.200004167	2.45366566	0.373732463	0.07474805	0.567127379	0.113427839	0.317870215	0.529306764	0.0558622475	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	posterior_nearest_agreement_gap	0.3	43194	0.300006251	2.09892176	0.370167153	0.11105246	0.563990369	0.169200636	0.317870215	0.529306764	0.0522969375	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	posterior_nearest_agreement_gap	0.5	71989	0.500003473	1.49946888	0.354456931	0.177229696	0.551139757	0.275571793	0.317870215	0.529306764	0.0365867155	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	posterior_nearest_agreement_gap	0.75	107983	0.750001736	0.761054933	0.335330561	0.251498503	0.538982988	0.404238177	0.317870215	0.529306764	0.0174603459	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	posterior_nearest_agreement_gap	1	143977	1	-1.96005546	0.317870215	0.317870215	0.529306764	0.529306764	0.317870215	0.529306764	0	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	n_raw	0.01	1458	0.0101266174	51	0.403292181	0.00408398564	0.55829904	0.0056536808	0.317870215	0.529306764	0.0854219657	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	n_raw	0.02	2897	0.0201212694	43	0.415257163	0.00835550123	0.535381429	0.0107725539	0.317870215	0.529306764	0.0973869472	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	n_raw	0.05	7205	0.0500427152	28	0.450798057	0.0225591588	0.599861207	0.0300186835	0.317870215	0.529306764	0.132927842	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	n_raw	0.1	14403	0.100036811	15	0.464417135	0.0464588094	0.609872943	0.0610097446	0.317870215	0.529306764	0.14654692	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	n_raw	0.2	28796	0.200004167	3	0.442179469	0.0884377366	0.592964301	0.118595331	0.317870215	0.529306764	0.124309254	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	n_raw	0.3	43194	0.300006251	2	0.394638144	0.11839391	0.569569848	0.170874515	0.317870215	0.529306764	0.0767679288	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	n_raw	0.5	71989	0.500003473	1	0.354345803	0.177174132	0.54568059	0.27284219	0.317870215	0.529306764	0.0364755874	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	n_raw	0.75	107983	0.750001736	1	0.329838956	0.24737979	0.536158469	0.402119783	0.317870215	0.529306764	0.0119687408	1	0	0
p9016_pcgamma1_msep1_lsep0p5_copytrack0p03_prior0p5_power4_warmup10	n_raw	1	143977	1	1	0.317870215	0.317870215	0.529306764	0.529306764	0.317870215	0.529306764	0	1	0	0
